id,compound_word,word1,word2,sandhi_type,rule_id
12432,नाऽधुना,न,अधुना,vowel,16021.0
12433,इत्यलं,इति,अलं,vowel,16022.0
12434,पिताऽपि,पिता,अपि,vowel,16023.0
12435,खड्गमाकृष्टं,खड्गम्,आकृष्टं,consonant,16028.0
12436,हतस्तदा,हतः,तदा,visarga,16029.0
12437,मारितस्तातोऽपि,मारितः,तातः,visarga,16033.0
12438,धावितोऽहम्,धावितः,अहम्,visarga,16037.0
12439,प्रबुद्धोऽहं,प्रबुद्धः,अहं,visarga,16038.0
12440,विभाकर आह,विभाकरः,आह,visarga,16044.0
12441,ततोऽद्यप्रभृति,ततः,अद्यप्रभृति,visarga,16046.0
12442,दिवसोऽतिक्रान्तः,दिवसः,अतिक्रान्तः,visarga,16047.0
12443,विभाकरश्च,विभाकरः,च,visarga,16048.0
12444,नन्दिवर्द्धनोऽयमिति,नन्दिवर्द्धनः,अयम्,consonant,16049.0
12445,मामनु,माम्,अनु,consonant,16050.0
12446,मुक्तोऽहम्,मुक्तः,अहम्,visarga,16055.0
12447,समाचारो मया,समाचारः,मया,visarga,16057.0
12448,नियन्त्रितोऽहं,नियन्त्रितः,अहं,visarga,16059.0
12449,दर्शित उक्तं,दर्शितः,उक्तं,visarga,16060.0
12450,सख्यमस्ति,सख्यम्,अस्ति,consonant,16061.0
12451,ततो हिंसा,ततः,हिंसा,visarga,16062.0
12452,सम्बन्धोऽस्ति,सम्बन्धः,अस्ति,visarga,16063.0
12453,गुणायाऽभवत्,गुणाय,अभवत्,vowel,16067.0
12454,पुनर्नृप आह,पुनः,नृपः,visarga,16068.0
12455,मयैवं,मया,एवं,vowel,16071.0
12456,ततोऽहं,ततः,अहं,visarga,16073.0
12457,किञ्चिदवोचद् ततः,किञ्चित्,अवोचत्,consonant,16074.0
12458,ततस्तेनाऽपि,ततः,तेन,consonant,16075.0
12459,पुनर्नारको इत्यं,पुनः,नारकः,visarga,16076.0
12460,मुक्ताऽन्यत्र,मुक्ता,अन्यत्र,vowel,16077.0
12461,ततोऽधुना,ततः,अधुना,visarga,16079.0
12462,प्रथमोऽधिकारः,प्रथमः,अधिकारः,visarga,16080.0
12463,नरवाहनो राजा,नरवाहनः,राजा,visarga,16081.0
12464,अवतीर्णोऽहं,अवतीर्णः,अहं,visarga,16082.0
12465,शैलराज इति,शैलराजः,इति,visarga,16084.0
12466,प्रीतिर्जाता,प्रीतिः,जाता,visarga,16086.0
12467,मामाश्रितः,माम्,आश्रितः,consonant,16087.0
12468,प्रभृत्यहं,प्रभृति,अहं,vowel,16088.0
12469,कुमारस्ततो यद् यद् यद् आदिशति,कुमारः,ततः,consonant,16089.0
12470,नाऽस्य,न,अस्य,vowel,16090.0
12471,महानुभावोऽयमिति,महानुभावः,अयम्,consonant,16091.0
12472,मामित्थं,माम्,इत्थं,consonant,16092.0
12473,अथैकदाहं,अथ,एकदा,vowel,16093.0
12474,चेद् गृहं,चेत्,गृहं,consonant,16100.0
12475,द्वासप्ततिरपि,द्वासप्ततिः,अपि,visarga,16101.0
12476,पुनर्मां,पुनः,मां,visarga,16102.0
12477,मृषावादो चाऽतः,मृषावादः,च,consonant,16104.0
12478,चाऽतः,च,अतः,vowel,16105.0
12479,नृपो मूढता,नृपः,मूढता,visarga,16106.0
12480,शक्तिर्लब्धास्ति,शक्तिः,लब्धा,consonant,16107.0
12481,वाञ्छाऽस्ति,वाञ्छा,अस्ति,vowel,16108.0
12482,सहाऽऽदाय,सह,आदाय,vowel,16110.0
12483,महामतिर्नाम,महामतिः,नाम,visarga,16111.0
12484,अधुनाऽत्र,अधुना,अत्र,vowel,16112.0
12485,कुमारस्तु,कुमारः,तु,visarga,16114.0
12486,विशारदोऽस्ति,विशारदः,अस्ति,visarga,16115.0
12487,मच्चरितं,मत्,चरितं,consonant,16116.0
12488,सावधानो भूत्वा,सावधानः,भूत्वा,visarga,16119.0
12489,स दिवसोऽतिक्रान्तः,सः,दिवसः,visarga,16120.0
12490,बुद्धिर्जाता,बुद्धिः,जाता,visarga,16122.0
12491,प्राप्तस्ततो यदि,प्राप्तः,ततः,visarga,16124.0
12492,उद्वाहितश्चाऽहम्,उद्वाहितः,च,consonant,16126.0
12493,ततो येन,ततः,येन,visarga,16128.0
12494,पण्डितो भवति,पण्डितः,भवति,visarga,16133.0
12495,मामुवाच,माम्,उवाच,consonant,16135.0
12496,मानमित्यादि,मानम्,इत्यादि,consonant,16136.0
12497,क्वेयं,क्व,इयं,vowel,16139.0
12498,सूर्योऽस्तं,सूर्यः,अस्तं,visarga,16140.0
12499,तथाऽप्यहं,तथापि,अहं,vowel,16141.0
12500,स्तब्ध एव,स्तब्धः,एव,visarga,16142.0
12501,मामेवं,माम्,एवं,consonant,16143.0
12502,चन्द्रोदयो जातो,चन्द्रोदयः,जातो,visarga,16144.0
12503,पिशाच इव,पिशाचः,इव,visarga,16145.0
12504,सूरिराह,सूरिः,आह,visarga,16148.0
12505,अस्त्यनाद्यनन्तं,अस्ति,अनादि,vowel,16149.0
12506,विचक्षणश्च,विचक्षणः,च,visarga,16150.0
12507,विचक्षणस्तु,विचक्षणः,तु,visarga,16151.0
12508,जितेन्द्रियो जडस्तु,जितेन्द्रियः,जडः,visarga,16152.0
12509,साऽन्यदा,सा,अन्यदा,vowel,16153.0
12510,विमर्शोऽपि,विमर्शः,अपि,visarga,16154.0
12511,विचक्षणो जडश्च,विचक्षणः,जडः,visarga,16155.0
12512,जडश्च,जडः,च,visarga,16156.0
12513,जडस्तु,जडः,तु,visarga,16157.0
12514,पार्श्वमेत्य,पार्श्वम्,एत्य,consonant,16159.0
12515,लोलतेति,लोलता,इति,vowel,16160.0
12516,सर्वथाऽपि,सर्वथा,अपि,vowel,16162.0
12517,दूरत एव,दूरतः,एव,visarga,16165.0
12518,लोलतादिशति,लोलता,आदिशति,vowel,16167.0
12519,तन्नगरं,तत्,नगरं,consonant,16169.0
12520,तदस्य,तत्,अस्य,consonant,16170.0
12521,चाऽऽदाय,च,आदाय,vowel,16173.0
12522,कालस्तथापि,कालः,तथापि,visarga,16174.0
12523,सन्तोषस्तु,सन्तोषः,तु,visarga,16176.0
12524,क्वास्ति,क्व,अस्ति,vowel,16178.0
12525,कृतमनेन,कृतम्,अनेन,consonant,16179.0
12526,स पुमानाह,सः,पुमान्,consonant,16181.0
12527,पुमानाह,पुमान्,आह,consonant,16182.0
12528,शोक इति,शोकः,इति,visarga,16183.0
12529,साऽत्यन्तं,सा,अत्यन्तं,vowel,16184.0
12530,अथाऽत्र,अथ,अत्र,vowel,16185.0
12531,नियुक्तोऽसि,नियुक्तः,असि,visarga,16188.0
12532,महाभटो नियुक्तोऽस्ति,महाभटः,नियुक्तः,visarga,16189.0
12533,नियुक्तोऽस्ति,नियुक्तः,अस्ति,visarga,16190.0
12534,ततस्तत्,ततः,तत्,visarga,16192.0
12535,स्कन्धावारोऽस्ति,स्कन्धावारः,अस्ति,visarga,16193.0
12536,साऽटवी,सा,अटवी,vowel,16194.0
12537,साऽस्य,सा,अस्य,vowel,16198.0
12538,पुनर्विमर्शः,पुनः,विमर्शः,visarga,16200.0
12539,पार्वत्यग्रे,पार्वती,अग्रे,vowel,16201.0
12540,चाऽरतिर्नाम,च,आरतिः,consonant,16207.0
12541,त्वेषा,तु,एषा,vowel,16209.0
12542,पञ्चाऽपि,पञ्च,अपि,vowel,16210.0
12543,षोडशाऽपि,षोडशा,अपि,vowel,16211.0
12544,आकृतिरेव,आकृतिः,एव,visarga,16212.0
12545,विमर्शो वक्ति,विमर्शः,वक्ति,visarga,16214.0
12546,पुनर्विमर्श आह,पुनः,विमर्शः,visarga,16217.0
12547,चत्वारस्तु,चत्वारः,तु,visarga,16218.0
12548,समस्तमपीदं,समस्तम्,अपि,consonant,16219.0
12549,विमर्श आह,विमर्शः,आह,visarga,16220.0
12550,तदनुमोदनं,तत्,अनुमोदनं,consonant,16222.0
12551,महाभटो निवसति,महाभटः,निवसति,visarga,16227.0
12552,यतस्ते,यतः,ते,visarga,16228.0
12553,प्रकर्ष आह,प्रकर्षः,आह,visarga,16229.0
12554,यावस्तत्र,यावः,तत्र,visarga,16230.0
